donation_id,donor_id,donation_date,amount,campaign_id,payment_method,gift_type,gift_aid_claimed
10379,1054,2026-05-14,245.7,147.0,Überweisung,One-off,No
10380,1055,2026-11-27,14.91,,SEPA-Lastschrift,One-off,No
10381,1056,2021-10-09,23.5,,SEPA-Lastschrift,One-off,Yes
10382,1058,2025-04-27,17.53,,SEPA-Lastschrift,One-off,Yes
10383,1058,2026-03-21,10.46,145.0,SEPA-Lastschrift,One-off,No
10384,1058,2025-07-12,15.06,138.0,SEPA-Lastschrift,One-off,No
10385,1059,2023-09-09,62.8,,Überweisung,One-off,Yes
10386,1059,2024-06-22,30.45,126.0,SEPA-Lastschrift,One-off,Yes
10387,1059,2024-04-02,49.86,129.0,SEPA-Lastschrift,One-off,No
10388,1059,2024-08-04,64.54,130.0,SEPA-Lastschrift,One-off,Yes
10389,1059,2025-12-06,46.36,132.0,Überweisung,One-off,No
10390,1059,2026-12-10,66.14,140.0,Kreditkarte,One-off,No
10391,1060,2023-07-25,15.08,,Überweisung,One-off,No
10392,1061,2026-11-02,20.59,,SEPA-Lastschrift,One-off,Yes
10393,1062,2026-02-20,25.8,,SEPA-Lastschrift,Regular,Yes
10394,1062,2026-11-22,25.5,140.0,SEPA-Lastschrift,Regular,Yes
10395,1062,2026-10-29,23.03,143.0,SEPA-Lastschrift,Regular,Yes
10396,1062,2026-10-01,24.87,143.0,SEPA-Lastschrift,Regular,No
10397,1063,2023-05-30,12.91,,SEPA-Lastschrift,One-off,No
10398,1063,2025-07-05,11.94,138.0,Überweisung,One-off,Yes
10399,1063,2023-11-23,12.82,116.0,SEPA-Lastschrift,One-off,No
10400,1064,2026-10-29,17.14,,Überweisung,One-off,No
10401,1065,2023-10-19,64.78,,SEPA-Lastschrift,One-off,Yes
10402,1065,2024-12-22,100.19,124.0,SEPA-Lastschrift,Regular,Yes
10403,1065,2025-04-02,110.65,133.0,SEPA-Lastschrift,Regular,No
10404,1065,2025-05-17,62.03,139.0,SEPA-Lastschrift,Regular,Yes
10405,1065,2025-03-26,54.26,133.0,SEPA-Lastschrift,One-off,No
10406,1065,2026-05-14,118.01,147.0,SEPA-Lastschrift,Regular,No
10407,1065,2026-10-04,140.51,141.0,SEPA-Lastschrift,Regular,No
10408,1065,2024-07-14,101.97,126.0,SEPA-Lastschrift,One-off,No
10409,1065,2024-12-09,103.94,124.0,SEPA-Lastschrift,Regular,Yes
10410,1065,2024-02-17,79.96,128.0,SEPA-Lastschrift,Regular,Yes
10411,1065,2026-05-13,93.6,147.0,SEPA-Lastschrift,Regular,Yes
10412,1065,2025-12-05,98.14,132.0,SEPA-Lastschrift,Regular,Yes
10413,1065,2026-10-08,83.94,141.0,SEPA-Lastschrift,Regular,Yes
10414,1065,2025-09-22,124.76,135.0,Kreditkarte,Regular,Yes
10415,1065,2026-10-02,66.54,141.0,SEPA-Lastschrift,One-off,Yes
10416,1065,2026-03-23,119.98,145.0,SEPA-Lastschrift,Regular,No
10417,1065,2025-05-17,90.02,139.0,PayPal,Regular,Yes
10418,1065,2024-11-08,74.9,,SEPA-Lastschrift,Regular,Yes
10419,1065,2024-11-16,76.46,124.0,SEPA-Lastschrift,Regular,Yes
10420,1066,2026-06-15,58.4,,SEPA-Lastschrift,One-off,No
10421,1067,2021-08-29,82.1,,Überweisung,One-off,Yes
10422,1068,2025-12-10,133.14,,SEPA-Lastschrift,One-off,Yes
10423,1069,2025-03-01,12.3,,Kreditkarte,One-off,Yes
10424,1070,2024-05-16,15.64,,PayPal,One-off,Yes
10425,1071,2022-12-30,30.28,,Kreditkarte,One-off,No
10426,1072,2023-09-13,51.0,,Überweisung,Regular,Yes
10427,1072,2026-11-20,71.19,140.0,SEPA-Lastschrift,Regular,No
10428,1072,2024-03-23,74.85,129.0,Überweisung,Regular,Yes
10429,1072,2024-09-06,33.34,127.0,SEPA-Lastschrift,Regular,Yes
10430,1072,2024-05-11,64.89,131.0,SEPA-Lastschrift,Regular,Yes
10431,1072,2023-11-08,66.3,116.0,Überweisung,Regular,No
10432,1072,2025-07-11,62.25,138.0,SEPA-Lastschrift,One-off,No
10433,1072,2025-04-26,51.53,137.0,SEPA-Lastschrift,Regular,Yes
10434,1072,2026-11-21,51.55,143.0,SEPA-Lastschrift,One-off,Yes
10435,1073,2026-03-11,12.05,,Überweisung,One-off,Yes
10436,1074,2021-12-04,51.64,,Kreditkarte,One-off,Yes
10437,1075,2023-12-24,62.81,,SEPA-Lastschrift,One-off,No
10438,1076,2026-07-15,251.65,,Kreditkarte,One-off,Yes
10439,1076,2026-12-15,68.25,140.0,SEPA-Lastschrift,One-off,No
10440,1077,2024-03-14,9.22,,PayPal,One-off,Yes
10441,1078,2022-06-12,21.11,,PayPal,One-off,Yes
10442,1079,2021-12-27,129.07,,PayPal,One-off,Yes
10443,1079,2024-05-10,113.17,131.0,Überweisung,One-off,Yes
10444,1079,2025-04-28,189.11,137.0,PayPal,One-off,No
10445,1079,2025-10-28,157.69,135.0,PayPal,One-off,Yes
10446,1079,2024-10-09,96.66,127.0,PayPal,One-off,No
10447,1079,2022-10-23,130.44,111.0,Überweisung,One-off,Yes
10448,1079,2025-05-17,112.34,139.0,PayPal,One-off,No
10449,1079,2024-12-09,104.78,124.0,SEPA-Lastschrift,One-off,No
10450,1079,2025-03-01,181.7,136.0,PayPal,One-off,Yes
10451,1079,2023-06-13,154.55,123.0,Überweisung,One-off,No
10452,1079,2024-01-29,147.14,128.0,Überweisung,One-off,No
10453,1079,2025-10-20,66.21,135.0,SEPA-Lastschrift,One-off,No
10454,1079,2022-09-18,204.41,109.0,SEPA-Lastschrift,One-off,Yes
10455,1079,2023-08-22,86.56,122.0,PayPal,One-off,Yes
10456,1079,2025-12-18,153.0,132.0,Überweisung,One-off,Yes
10457,1079,2023-05-29,160.74,118.0,PayPal,One-off,Yes
10458,1079,2025-04-22,131.45,137.0,Kreditkarte,One-off,No
10459,1079,2026-09-30,162.18,141.0,PayPal,One-off,Yes
10460,1079,2026-01-01,192.71,132.0,PayPal,One-off,Yes
10461,1079,2024-07-15,156.5,130.0,PayPal,One-off,Yes
10462,1079,2023-09-21,119.37,117.0,SEPA-Lastschrift,One-off,Yes
10463,1079,2025-10-23,99.79,135.0,PayPal,One-off,Yes
10464,1079,2025-03-29,92.93,133.0,PayPal,One-off,No
10465,1079,2026-06-04,192.05,142.0,Überweisung,One-off,No
10466,1079,2026-10-19,168.95,141.0,Kreditkarte,One-off,Yes
10467,1079,2025-04-14,178.02,134.0,SEPA-Lastschrift,One-off,Yes
10468,1079,2024-07-08,101.15,126.0,SEPA-Lastschrift,One-off,Yes
10469,1079,2022-10-14,141.98,111.0,PayPal,One-off,Yes
10470,1079,2025-04-09,65.14,137.0,Überweisung,One-off,No
10471,1079,2023-12-13,147.63,116.0,SEPA-Lastschrift,One-off,Yes
10472,1079,2024-12-20,175.9,124.0,PayPal,One-off,No
10473,1079,2022-03-21,136.49,113.0,SEPA-Lastschrift,One-off,Yes
10474,1079,2023-10-03,195.76,117.0,PayPal,One-off,Yes
10475,1079,2022-07-25,84.4,114.0,Kreditkarte,One-off,No
10476,1079,2022-11-22,153.56,108.0,Kreditkarte,One-off,No
10477,1079,2023-04-05,119.35,120.0,Überweisung,One-off,Yes
10478,1079,2024-04-17,136.89,129.0,SEPA-Lastschrift,One-off,Yes
10479,1079,2026-06-29,140.38,146.0,SEPA-Lastschrift,One-off,No
10480,1079,2025-12-31,146.96,132.0,SEPA-Lastschrift,One-off,No
10481,1079,2026-08-18,149.9,146.0,PayPal,One-off,Yes
10482,1079,2025-06-21,117.99,138.0,Überweisung,One-off,No
10483,1079,2022-03-24,68.68,112.0,PayPal,One-off,No
10484,1079,2022-04-10,152.59,112.0,SEPA-Lastschrift,One-off,Yes
10485,1079,2022-10-19,136.75,109.0,SEPA-Lastschrift,One-off,No
10486,1079,2024-07-01,99.17,130.0,PayPal,One-off,Yes
10487,1079,2026-05-14,135.24,142.0,Überweisung,One-off,No
10488,1079,2025-03-25,159.75,133.0,Überweisung,One-off,Yes
10489,1079,2024-05-09,92.57,131.0,Überweisung,One-off,No
10490,1079,2024-11-17,201.2,124.0,SEPA-Lastschrift,One-off,No
10491,1079,2026-05-03,123.62,142.0,SEPA-Lastschrift,One-off,No
10492,1080,2026-09-29,22.81,,Überweisung,One-off,Yes
10493,1081,2023-08-25,166.64,,Kreditkarte,One-off,Yes
10494,1081,2024-07-05,137.28,126.0,SEPA-Lastschrift,One-off,Yes
10495,1081,2024-12-20,159.2,124.0,Überweisung,One-off,Yes
10496,1081,2026-11-20,183.42,140.0,PayPal,One-off,No
10497,1081,2025-03-23,215.45,133.0,Überweisung,One-off,Yes
10498,1081,2024-10-11,120.42,127.0,PayPal,One-off,No
10499,1081,2026-11-28,120.7,140.0,SEPA-Lastschrift,One-off,No
10500,1081,2026-12-01,158.05,140.0,Kreditkarte,One-off,Yes
10501,1081,2026-02-17,140.96,144.0,SEPA-Lastschrift,One-off,No
10502,1081,2025-04-05,80.16,133.0,SEPA-Lastschrift,One-off,Yes
10503,1081,2025-03-24,122.36,133.0,Überweisung,One-off,Yes
10504,1081,2024-06-10,109.82,130.0,Kreditkarte,One-off,No
10505,1081,2026-10-19,243.78,141.0,Überweisung,One-off,Yes
10506,1081,2025-04-12,157.61,137.0,Kreditkarte,One-off,Yes
10507,1081,2024-07-05,118.41,126.0,Überweisung,One-off,No
10508,1081,2024-04-12,159.39,129.0,PayPal,One-off,Yes
10509,1081,2025-04-03,167.54,133.0,SEPA-Lastschrift,One-off,Yes
10510,1081,2026-03-31,159.16,145.0,Kreditkarte,One-off,Yes
10511,1081,2024-05-22,143.4,126.0,Überweisung,One-off,No
10512,1081,2025-04-05,145.67,133.0,SEPA-Lastschrift,One-off,No
10513,1081,2025-10-04,176.7,135.0,Kreditkarte,One-off,Yes
10514,1081,2025-04-14,160.85,137.0,Überweisung,One-off,No
10515,1081,2025-02-22,156.38,136.0,Überweisung,One-off,Yes
10516,1081,2024-04-04,148.36,129.0,Kreditkarte,One-off,Yes
10517,1081,2024-05-08,137.26,131.0,SEPA-Lastschrift,One-off,Yes
10518,1081,2025-09-29,168.5,135.0,Überweisung,One-off,Yes
10519,1081,2024-05-21,154.63,125.0,Überweisung,One-off,No
10520,1081,2024-07-02,155.15,126.0,SEPA-Lastschrift,One-off,Yes
10521,1081,2023-12-03,229.58,116.0,Kreditkarte,One-off,Yes
10522,1081,2025-03-21,104.32,133.0,Kreditkarte,One-off,No
10523,1081,2025-09-13,125.47,135.0,PayPal,One-off,Yes
10524,1081,2024-03-26,270.96,129.0,SEPA-Lastschrift,One-off,Yes
10525,1081,2026-10-15,137.6,141.0,PayPal,One-off,No
10526,1084,2026-11-07,14.88,,SEPA-Lastschrift,One-off,No
10527,1085,2024-03-08,41.28,,SEPA-Lastschrift,One-off,No
10528,1085,2025-03-24,11.36,133.0,SEPA-Lastschrift,One-off,Yes
10529,1085,2026-01-12,50.8,144.0,Überweisung,One-off,No
10530,1085,2024-06-20,36.61,130.0,SEPA-Lastschrift,One-off,Yes
10531,1085,2024-07-31,23.94,130.0,SEPA-Lastschrift,One-off,No
10532,1086,2024-05-11,10.9,,SEPA-Lastschrift,Regular,Yes
10533,1086,2026-06-24,17.56,142.0,SEPA-Lastschrift,Regular,No
10534,1086,2026-05-13,18.4,147.0,SEPA-Lastschrift,Regular,Yes
10535,1086,2024-11-22,29.52,124.0,SEPA-Lastschrift,Regular,Yes
10536,1086,2026-06-25,14.87,146.0,SEPA-Lastschrift,Regular,Yes
10537,1086,2026-12-30,30.74,140.0,SEPA-Lastschrift,Regular,No
10538,1086,2025-03-29,38.82,133.0,SEPA-Lastschrift,Regular,No
10539,1086,2026-04-03,26.76,145.0,SEPA-Lastschrift,Regular,Yes
10540,1086,2026-11-28,5.45,140.0,SEPA-Lastschrift,Regular,No
10541,1086,2025-12-09,27.75,132.0,SEPA-Lastschrift,Regular,Yes
10542,1086,2025-07-16,32.13,138.0,PayPal,Regular,No
10543,1086,2025-12-27,19.09,132.0,SEPA-Lastschrift,Regular,Yes
10544,1086,2026-12-09,17.01,140.0,SEPA-Lastschrift,Regular,Yes
10545,1087,2026-12-12,77.77,,Überweisung,One-off,No
10546,1088,2026-10-27,39.5,,PayPal,One-off,Yes
10547,1089,2025-11-22,26.36,,Überweisung,One-off,Yes
10548,1090,2026-03-11,86.82,,Überweisung,One-off,No
10549,1090,2026-11-13,49.71,140.0,SEPA-Lastschrift,One-off,Yes
10550,1090,2026-04-01,46.51,145.0,PayPal,One-off,Yes
10551,1090,2026-11-24,53.79,140.0,PayPal,One-off,No
10552,1090,2026-05-13,63.1,147.0,PayPal,One-off,Yes
10553,1090,2026-03-31,43.33,145.0,Überweisung,One-off,Yes
10554,1091,2026-01-17,10.65,,Überweisung,One-off,No
10555,1092,2026-07-03,82.21,,SEPA-Lastschrift,Regular,Yes
10556,1093,2026-01-11,85.48,,SEPA-Lastschrift,Regular,Yes
10557,1093,2026-09-28,115.78,143.0,PayPal,Regular,Yes
10558,1093,2026-09-22,45.56,141.0,SEPA-Lastschrift,One-off,No
10559,1093,2026-12-24,96.04,140.0,SEPA-Lastschrift,Regular,Yes
10560,1093,2026-12-16,123.78,140.0,SEPA-Lastschrift,Regular,Yes
10561,1093,2026-04-07,79.88,145.0,SEPA-Lastschrift,Regular,Yes
10562,1093,2026-12-07,72.62,140.0,SEPA-Lastschrift,Regular,Yes
10563,1093,2026-12-03,121.23,140.0,SEPA-Lastschrift,Regular,No
10564,1093,2026-06-17,132.1,142.0,SEPA-Lastschrift,Regular,Yes
10565,1094,2023-04-30,54.2,,Kreditkarte,One-off,No
10566,1094,2023-06-13,41.51,123.0,SEPA-Lastschrift,One-off,Yes
10567,1094,2024-03-29,45.48,129.0,Überweisung,One-off,Yes
10568,1094,2024-06-03,45.63,,Überweisung,One-off,No
10569,1094,2025-05-17,61.59,139.0,PayPal,One-off,Yes
10570,1094,2026-03-20,37.46,144.0,Überweisung,One-off,Yes
10571,1094,2026-11-02,37.59,143.0,PayPal,One-off,Yes
10572,1094,2026-09-28,60.35,141.0,SEPA-Lastschrift,One-off,No
10573,1094,2025-05-17,66.11,139.0,PayPal,One-off,No
10574,1094,2024-11-24,49.32,124.0,SEPA-Lastschrift,One-off,No
10575,1094,2026-08-17,61.71,146.0,Überweisung,One-off,Yes
10576,1094,2025-03-30,65.52,133.0,PayPal,One-off,No
10577,1094,2024-12-13,60.91,124.0,Überweisung,One-off,Yes
10578,1094,2025-12-01,39.25,132.0,SEPA-Lastschrift,One-off,No
10579,1094,2025-03-20,35.23,133.0,SEPA-Lastschrift,One-off,Yes
10580,1094,2025-02-11,59.59,136.0,Überweisung,One-off,No
10581,1094,2025-05-03,40.04,134.0,PayPal,One-off,No
10582,1094,2024-07-05,40.63,130.0,SEPA-Lastschrift,One-off,Yes
10583,1095,2021-01-14,28.65,,Überweisung,One-off,No
10584,1095,2025-05-18,27.73,139.0,SEPA-Lastschrift,One-off,No
10585,1095,2026-07-13,27.04,146.0,Kreditkarte,One-off,No
10586,1095,2025-03-24,29.68,133.0,SEPA-Lastschrift,One-off,No
10587,1095,2024-12-13,19.78,124.0,PayPal,One-off,No
10588,1095,2021-08-06,16.88,106.0,Überweisung,One-off,Yes
10589,1095,2026-01-06,45.3,144.0,Überweisung,One-off,No
10590,1095,2023-10-27,22.63,119.0,SEPA-Lastschrift,One-off,Yes
10591,1095,2026-10-10,6.23,141.0,SEPA-Lastschrift,One-off,No
10592,1095,2024-10-05,25.64,127.0,PayPal,One-off,Yes
10593,1095,2023-11-03,13.38,119.0,Kreditkarte,One-off,Yes
10594,1095,2023-01-27,14.04,120.0,SEPA-Lastschrift,One-off,Yes
10595,1095,2023-05-28,17.75,118.0,PayPal,One-off,No
10596,1095,2025-09-05,30.38,135.0,SEPA-Lastschrift,One-off,No
10597,1095,2025-11-15,18.63,132.0,Überweisung,One-off,Yes
10598,1095,2026-11-20,42.57,140.0,Überweisung,One-off,Yes
10599,1095,2023-10-15,37.29,117.0,SEPA-Lastschrift,One-off,No
10600,1095,2026-12-01,10.42,140.0,PayPal,One-off,No
10601,1095,2026-10-02,39.77,143.0,SEPA-Lastschrift,One-off,Yes
10602,1095,2021-10-28,31.01,103.0,SEPA-Lastschrift,One-off,No
10603,1095,2022-11-08,20.18,111.0,SEPA-Lastschrift,One-off,No
10604,1095,2025-03-31,26.99,133.0,SEPA-Lastschrift,One-off,Yes
10605,1095,2026-12-05,32.93,140.0,Überweisung,One-off,Yes
10606,1095,2024-04-17,40.98,129.0,PayPal,One-off,Yes
10607,1095,2026-12-02,20.6,140.0,PayPal,One-off,No
10608,1095,2026-03-20,30.62,145.0,Überweisung,One-off,No
10609,1095,2026-11-22,39.28,140.0,Kreditkarte,One-off,No
10610,1095,2024-05-08,33.28,131.0,Kreditkarte,One-off,Yes
10611,1095,2024-07-13,45.3,126.0,SEPA-Lastschrift,One-off,Yes
10612,1096,2023-02-02,16.33,,Kreditkarte,One-off,Yes
10613,1097,2021-09-24,6.11,,SEPA-Lastschrift,One-off,No
10614,1099,2022-08-21,40.84,,Kreditkarte,One-off,Yes
10615,1099,2025-01-13,43.27,136.0,Überweisung,One-off,Yes
10616,1099,2025-04-15,35.02,137.0,Kreditkarte,One-off,No
10617,1099,2024-09-23,39.1,127.0,SEPA-Lastschrift,One-off,Yes
10618,1099,2024-07-08,37.57,130.0,PayPal,One-off,No
10619,1099,2025-02-21,32.36,136.0,PayPal,One-off,Yes
10620,1099,2024-05-11,50.73,131.0,PayPal,One-off,Yes
10621,1099,2023-11-20,28.72,116.0,Überweisung,One-off,No
10622,1099,2024-05-09,54.06,131.0,Kreditkarte,One-off,Yes
10623,1099,2025-04-10,20.39,133.0,Kreditkarte,One-off,Yes
10624,1099,2023-11-28,37.22,116.0,Überweisung,One-off,Yes
10625,1099,2023-04-17,35.14,121.0,Überweisung,One-off,No
10626,1099,2026-11-12,25.55,140.0,SEPA-Lastschrift,One-off,No
10627,1100,2021-06-23,107.47,,SEPA-Lastschrift,One-off,Yes
10628,1100,2024-05-20,42.17,125.0,Überweisung,One-off,Yes
10629,1100,2022-04-10,41.94,113.0,Überweisung,One-off,No
10630,1100,2026-09-30,78.37,141.0,SEPA-Lastschrift,One-off,Yes
10631,1100,2025-05-17,113.9,139.0,Überweisung,One-off,No
10632,1100,2024-11-29,70.49,124.0,PayPal,One-off,No
10633,1100,2021-07-10,95.13,101.0,PayPal,One-off,Yes
10634,1100,2022-11-26,21.74,,PayPal,One-off,Yes
10635,1100,2023-07-10,36.21,122.0,Überweisung,One-off,No
10636,1100,2024-06-22,68.04,126.0,SEPA-Lastschrift,One-off,Yes
10637,1100,2022-10-09,99.42,111.0,Überweisung,One-off,Yes
10638,1101,2025-02-13,64.07,,SEPA-Lastschrift,Regular,Yes
10639,1101,2026-03-31,73.24,145.0,SEPA-Lastschrift,Regular,No
10640,1101,2025-11-24,54.42,132.0,SEPA-Lastschrift,Regular,No
10641,1101,2026-04-02,64.53,145.0,SEPA-Lastschrift,Regular,Yes
10642,1101,2026-09-29,70.03,141.0,SEPA-Lastschrift,Regular,No
10643,1101,2025-05-17,75.55,139.0,SEPA-Lastschrift,Regular,No
10644,1101,2025-03-24,111.08,133.0,SEPA-Lastschrift,Regular,Yes
10645,1101,2025-06-17,77.91,138.0,SEPA-Lastschrift,Regular,No
10646,1101,2026-12-29,62.21,140.0,SEPA-Lastschrift,Regular,No
10647,1101,2025-08-04,63.78,138.0,SEPA-Lastschrift,Regular,Yes
10648,1101,2026-09-24,57.34,141.0,Kreditkarte,Regular,No
10649,1101,2026-10-29,53.91,143.0,SEPA-Lastschrift,Regular,No
10650,1101,2026-06-11,31.47,142.0,SEPA-Lastschrift,Regular,No
10651,1102,2024-03-03,24.41,,Kreditkarte,One-off,Yes
10652,1102,2024-06-13,135.45,126.0,PayPal,One-off,Yes
10653,1102,2024-05-26,92.5,,Überweisung,One-off,Yes
10654,1102,2024-04-17,107.2,129.0,SEPA-Lastschrift,One-off,No
10655,1102,2026-09-28,52.08,141.0,SEPA-Lastschrift,One-off,Yes
10656,1102,2026-10-18,80.12,143.0,Kreditkarte,One-off,Yes
10657,1102,2025-03-05,94.6,136.0,PayPal,One-off,Yes
10658,1102,2026-10-05,138.38,141.0,Überweisung,One-off,Yes
10659,1103,2023-03-21,215.17,,SEPA-Lastschrift,Regular,No
10660,1103,2023-12-09,126.02,116.0,SEPA-Lastschrift,Regular,No
10661,1103,2026-05-12,108.92,147.0,SEPA-Lastschrift,Regular,Yes
10662,1103,2024-06-21,233.12,126.0,SEPA-Lastschrift,Regular,No
10663,1103,2023-11-12,83.69,116.0,SEPA-Lastschrift,Regular,No
10664,1103,2023-06-12,181.39,123.0,SEPA-Lastschrift,Regular,Yes
10665,1103,2026-10-02,135.39,143.0,SEPA-Lastschrift,Regular,No
10666,1103,2024-05-15,227.55,126.0,SEPA-Lastschrift,Regular,No
10667,1103,2024-03-20,111.58,128.0,SEPA-Lastschrift,Regular,Yes
10668,1103,2023-05-12,124.23,118.0,SEPA-Lastschrift,Regular,Yes
10669,1103,2025-03-14,193.44,136.0,SEPA-Lastschrift,Regular,No
10670,1103,2023-12-03,202.18,116.0,SEPA-Lastschrift,Regular,No
10671,1103,2025-12-01,229.8,132.0,SEPA-Lastschrift,Regular,Yes
10672,1103,2026-09-26,186.38,141.0,SEPA-Lastschrift,Regular,Yes
10673,1103,2025-11-08,180.34,135.0,SEPA-Lastschrift,Regular,No
10674,1103,2026-11-12,214.6,140.0,SEPA-Lastschrift,Regular,Yes
10675,1103,2026-04-28,96.11,,SEPA-Lastschrift,One-off,Yes
10676,1103,2026-07-05,177.33,146.0,SEPA-Lastschrift,Regular,Yes
10677,1104,2021-10-15,8.63,,Überweisung,One-off,No
10678,1104,2025-06-20,7.05,138.0,Kreditkarte,One-off,No
10679,1104,2024-08-11,6.14,130.0,Überweisung,One-off,Yes
10680,1104,2025-04-15,9.12,137.0,PayPal,One-off,No
10681,1104,2026-09-29,8.05,141.0,PayPal,One-off,Yes
10682,1104,2022-10-05,8.27,111.0,Kreditkarte,One-off,No
10683,1104,2024-05-13,6.68,125.0,Überweisung,One-off,No
10684,1104,2022-02-15,5.0,112.0,SEPA-Lastschrift,One-off,No
10685,1104,2022-12-08,5.0,108.0,PayPal,One-off,No
10686,1104,2026-03-01,5.0,144.0,SEPA-Lastschrift,One-off,Yes
10687,1104,2026-05-13,5.0,147.0,PayPal,One-off,Yes
10688,1104,2024-05-14,5.18,126.0,PayPal,One-off,Yes
10689,1104,2022-08-04,7.58,115.0,Kreditkarte,One-off,Yes
10690,1104,2026-08-10,5.33,,SEPA-Lastschrift,One-off,No
10691,1104,2025-10-08,5.0,135.0,Überweisung,One-off,No
10692,1105,2025-06-23,33.73,,SEPA-Lastschrift,Regular,Yes
10693,1105,2026-10-27,119.38,143.0,SEPA-Lastschrift,Regular,Yes
10694,1105,2026-10-12,112.99,143.0,SEPA-Lastschrift,Regular,No
10695,1105,2025-09-28,121.88,135.0,SEPA-Lastschrift,Regular,No
10696,1105,2025-10-03,165.92,135.0,SEPA-Lastschrift,Regular,No
10697,1105,2026-08-13,140.73,146.0,SEPA-Lastschrift,Regular,Yes
10698,1105,2026-11-07,99.34,143.0,SEPA-Lastschrift,Regular,Yes
10699,1105,2026-10-04,132.82,141.0,SEPA-Lastschrift,Regular,Yes
10700,1105,2025-12-14,104.35,132.0,SEPA-Lastschrift,Regular,Yes
10701,1105,2026-03-22,185.61,145.0,SEPA-Lastschrift,Regular,No
10702,1105,2026-08-08,76.49,,SEPA-Lastschrift,Regular,Yes
10703,1105,2025-11-28,91.95,132.0,SEPA-Lastschrift,One-off,No
10704,1105,2026-06-21,126.12,142.0,SEPA-Lastschrift,Regular,Yes
10705,1105,2026-05-13,120.87,142.0,SEPA-Lastschrift,Regular,No
10706,1105,2026-12-27,92.31,140.0,SEPA-Lastschrift,Regular,Yes
10707,1107,2025-12-12,70.58,,Überweisung,One-off,Yes
10708,1107,2026-12-16,53.26,140.0,SEPA-Lastschrift,One-off,Yes
10709,1107,2026-07-07,39.53,146.0,SEPA-Lastschrift,One-off,Yes
10710,1107,2026-01-07,30.41,144.0,SEPA-Lastschrift,One-off,No
10711,1107,2026-05-02,52.99,142.0,SEPA-Lastschrift,One-off,Yes
10712,1108,2026-12-14,12.96,,SEPA-Lastschrift,One-off,No
10713,1109,2025-05-11,39.94,,Überweisung,One-off,No
10714,1109,2025-05-17,49.61,139.0,SEPA-Lastschrift,One-off,Yes
10715,1109,2026-06-09,17.63,142.0,SEPA-Lastschrift,One-off,Yes
10716,1109,2026-10-05,34.2,141.0,Überweisung,One-off,Yes
10717,1110,2023-12-09,32.06,,SEPA-Lastschrift,One-off,Yes
10718,1111,2022-05-29,21.01,,SEPA-Lastschrift,One-off,Yes
10719,1111,2023-03-29,8.39,121.0,SEPA-Lastschrift,One-off,Yes
10720,1111,2025-04-04,25.84,133.0,PayPal,One-off,Yes
10721,1111,2022-07-01,26.3,114.0,Überweisung,One-off,Yes
10722,1112,2026-10-29,62.65,,SEPA-Lastschrift,One-off,Yes
10723,1113,2021-04-10,49.13,,PayPal,One-off,Yes
10724,1114,2022-11-18,27.4,,SEPA-Lastschrift,Regular,Yes
10725,1114,2024-01-20,23.21,128.0,SEPA-Lastschrift,Regular,No
10726,1114,2026-05-14,27.38,147.0,SEPA-Lastschrift,Regular,Yes
10727,1114,2023-04-17,34.04,121.0,SEPA-Lastschrift,Regular,Yes
10728,1114,2023-03-23,22.28,121.0,SEPA-Lastschrift,Regular,Yes
10729,1114,2026-10-08,18.22,143.0,PayPal,Regular,Yes
10730,1114,2026-10-02,43.94,143.0,SEPA-Lastschrift,Regular,No
10731,1114,2025-03-25,25.79,133.0,Überweisung,Regular,No
10732,1114,2025-12-21,21.9,132.0,SEPA-Lastschrift,Regular,No
10733,1114,2025-03-30,12.73,133.0,SEPA-Lastschrift,Regular,Yes
10734,1114,2026-05-13,33.54,147.0,Kreditkarte,Regular,No
10735,1114,2026-11-27,47.67,140.0,SEPA-Lastschrift,Regular,No
10736,1114,2026-12-13,32.08,140.0,SEPA-Lastschrift,Regular,Yes
10737,1114,2026-09-22,33.52,141.0,SEPA-Lastschrift,Regular,Yes
10738,1114,2025-05-04,30.82,137.0,SEPA-Lastschrift,Regular,Yes
10739,1114,2026-10-12,31.57,141.0,SEPA-Lastschrift,Regular,No
10740,1114,2026-10-18,30.69,143.0,SEPA-Lastschrift,Regular,No
10741,1114,2025-12-21,25.34,132.0,SEPA-Lastschrift,Regular,Yes
10742,1114,2024-03-30,24.13,129.0,SEPA-Lastschrift,Regular,No
10743,1114,2026-03-23,20.07,145.0,Überweisung,Regular,No
10744,1115,2025-08-14,7.65,,SEPA-Lastschrift,One-off,Yes
10745,1116,2023-01-20,38.65,,SEPA-Lastschrift,Regular,No
10746,1116,2023-11-27,29.93,,SEPA-Lastschrift,Regular,No
10747,1116,2026-03-17,31.33,145.0,SEPA-Lastschrift,Regular,Yes
10748,1116,2024-08-08,39.8,130.0,SEPA-Lastschrift,Regular,Yes
10749,1116,2024-07-06,21.4,126.0,SEPA-Lastschrift,Regular,No
