date,year,quarter,month_number,month_name,week_number,day_of_week,is_weekend,is_bank_holiday,financial_year,financial_quarter,financial_month
2025-06-27,2025,2,6,June,26,Friday,False,False,2025,2,6
2025-06-28,2025,2,6,June,26,Saturday,True,False,2025,2,6
2025-06-29,2025,2,6,June,26,Sunday,True,False,2025,2,6
2025-06-30,2025,2,6,June,27,Monday,False,False,2025,2,6
2025-07-01,2025,3,7,July,27,Tuesday,False,False,2025,3,7
2025-07-02,2025,3,7,July,27,Wednesday,False,False,2025,3,7
2025-07-03,2025,3,7,July,27,Thursday,False,False,2025,3,7
2025-07-04,2025,3,7,July,27,Friday,False,False,2025,3,7
2025-07-05,2025,3,7,July,27,Saturday,True,False,2025,3,7
2025-07-06,2025,3,7,July,27,Sunday,True,False,2025,3,7
2025-07-07,2025,3,7,July,28,Monday,False,False,2025,3,7
2025-07-08,2025,3,7,July,28,Tuesday,False,False,2025,3,7
2025-07-09,2025,3,7,July,28,Wednesday,False,False,2025,3,7
2025-07-10,2025,3,7,July,28,Thursday,False,False,2025,3,7
2025-07-11,2025,3,7,July,28,Friday,False,False,2025,3,7
2025-07-12,2025,3,7,July,28,Saturday,True,False,2025,3,7
2025-07-13,2025,3,7,July,28,Sunday,True,False,2025,3,7
2025-07-14,2025,3,7,July,29,Monday,False,False,2025,3,7
2025-07-15,2025,3,7,July,29,Tuesday,False,False,2025,3,7
2025-07-16,2025,3,7,July,29,Wednesday,False,False,2025,3,7
2025-07-17,2025,3,7,July,29,Thursday,False,False,2025,3,7
2025-07-18,2025,3,7,July,29,Friday,False,False,2025,3,7
2025-07-19,2025,3,7,July,29,Saturday,True,False,2025,3,7
2025-07-20,2025,3,7,July,29,Sunday,True,False,2025,3,7
2025-07-21,2025,3,7,July,30,Monday,False,False,2025,3,7
2025-07-22,2025,3,7,July,30,Tuesday,False,False,2025,3,7
2025-07-23,2025,3,7,July,30,Wednesday,False,False,2025,3,7
2025-07-24,2025,3,7,July,30,Thursday,False,False,2025,3,7
2025-07-25,2025,3,7,July,30,Friday,False,False,2025,3,7
2025-07-26,2025,3,7,July,30,Saturday,True,False,2025,3,7
2025-07-27,2025,3,7,July,30,Sunday,True,False,2025,3,7
2025-07-28,2025,3,7,July,31,Monday,False,False,2025,3,7
2025-07-29,2025,3,7,July,31,Tuesday,False,False,2025,3,7
2025-07-30,2025,3,7,July,31,Wednesday,False,False,2025,3,7
2025-07-31,2025,3,7,July,31,Thursday,False,False,2025,3,7
2025-08-01,2025,3,8,August,31,Friday,False,False,2025,3,8
2025-08-02,2025,3,8,August,31,Saturday,True,False,2025,3,8
2025-08-03,2025,3,8,August,31,Sunday,True,False,2025,3,8
2025-08-04,2025,3,8,August,32,Monday,False,False,2025,3,8
2025-08-05,2025,3,8,August,32,Tuesday,False,False,2025,3,8
2025-08-06,2025,3,8,August,32,Wednesday,False,False,2025,3,8
2025-08-07,2025,3,8,August,32,Thursday,False,False,2025,3,8
2025-08-08,2025,3,8,August,32,Friday,False,False,2025,3,8
2025-08-09,2025,3,8,August,32,Saturday,True,False,2025,3,8
2025-08-10,2025,3,8,August,32,Sunday,True,False,2025,3,8
2025-08-11,2025,3,8,August,33,Monday,False,False,2025,3,8
2025-08-12,2025,3,8,August,33,Tuesday,False,False,2025,3,8
2025-08-13,2025,3,8,August,33,Wednesday,False,False,2025,3,8
2025-08-14,2025,3,8,August,33,Thursday,False,False,2025,3,8
2025-08-15,2025,3,8,August,33,Friday,False,False,2025,3,8
2025-08-16,2025,3,8,August,33,Saturday,True,False,2025,3,8
2025-08-17,2025,3,8,August,33,Sunday,True,False,2025,3,8
2025-08-18,2025,3,8,August,34,Monday,False,False,2025,3,8
2025-08-19,2025,3,8,August,34,Tuesday,False,False,2025,3,8
2025-08-20,2025,3,8,August,34,Wednesday,False,False,2025,3,8
2025-08-21,2025,3,8,August,34,Thursday,False,False,2025,3,8
2025-08-22,2025,3,8,August,34,Friday,False,False,2025,3,8
2025-08-23,2025,3,8,August,34,Saturday,True,False,2025,3,8
2025-08-24,2025,3,8,August,34,Sunday,True,False,2025,3,8
2025-08-25,2025,3,8,August,35,Monday,False,False,2025,3,8
2025-08-26,2025,3,8,August,35,Tuesday,False,False,2025,3,8
2025-08-27,2025,3,8,August,35,Wednesday,False,False,2025,3,8
2025-08-28,2025,3,8,August,35,Thursday,False,False,2025,3,8
2025-08-29,2025,3,8,August,35,Friday,False,False,2025,3,8
2025-08-30,2025,3,8,August,35,Saturday,True,False,2025,3,8
2025-08-31,2025,3,8,August,35,Sunday,True,False,2025,3,8
2025-09-01,2025,3,9,September,36,Monday,False,False,2025,3,9
2025-09-02,2025,3,9,September,36,Tuesday,False,False,2025,3,9
2025-09-03,2025,3,9,September,36,Wednesday,False,False,2025,3,9
2025-09-04,2025,3,9,September,36,Thursday,False,False,2025,3,9
2025-09-05,2025,3,9,September,36,Friday,False,False,2025,3,9
2025-09-06,2025,3,9,September,36,Saturday,True,False,2025,3,9
2025-09-07,2025,3,9,September,36,Sunday,True,False,2025,3,9
2025-09-08,2025,3,9,September,37,Monday,False,False,2025,3,9
2025-09-09,2025,3,9,September,37,Tuesday,False,False,2025,3,9
2025-09-10,2025,3,9,September,37,Wednesday,False,False,2025,3,9
2025-09-11,2025,3,9,September,37,Thursday,False,False,2025,3,9
2025-09-12,2025,3,9,September,37,Friday,False,False,2025,3,9
2025-09-13,2025,3,9,September,37,Saturday,True,False,2025,3,9
2025-09-14,2025,3,9,September,37,Sunday,True,False,2025,3,9
2025-09-15,2025,3,9,September,38,Monday,False,False,2025,3,9
2025-09-16,2025,3,9,September,38,Tuesday,False,False,2025,3,9
2025-09-17,2025,3,9,September,38,Wednesday,False,False,2025,3,9
2025-09-18,2025,3,9,September,38,Thursday,False,False,2025,3,9
2025-09-19,2025,3,9,September,38,Friday,False,False,2025,3,9
2025-09-20,2025,3,9,September,38,Saturday,True,False,2025,3,9
2025-09-21,2025,3,9,September,38,Sunday,True,False,2025,3,9
2025-09-22,2025,3,9,September,39,Monday,False,False,2025,3,9
2025-09-23,2025,3,9,September,39,Tuesday,False,False,2025,3,9
2025-09-24,2025,3,9,September,39,Wednesday,False,False,2025,3,9
2025-09-25,2025,3,9,September,39,Thursday,False,False,2025,3,9
2025-09-26,2025,3,9,September,39,Friday,False,False,2025,3,9
2025-09-27,2025,3,9,September,39,Saturday,True,False,2025,3,9
2025-09-28,2025,3,9,September,39,Sunday,True,False,2025,3,9
2025-09-29,2025,3,9,September,40,Monday,False,False,2025,3,9
2025-09-30,2025,3,9,September,40,Tuesday,False,False,2025,3,9
2025-10-01,2025,4,10,October,40,Wednesday,False,False,2025,4,10
2025-10-02,2025,4,10,October,40,Thursday,False,False,2025,4,10
2025-10-03,2025,4,10,October,40,Friday,False,True,2025,4,10
2025-10-04,2025,4,10,October,40,Saturday,True,False,2025,4,10
2025-10-05,2025,4,10,October,40,Sunday,True,False,2025,4,10
2025-10-06,2025,4,10,October,41,Monday,False,False,2025,4,10
2025-10-07,2025,4,10,October,41,Tuesday,False,False,2025,4,10
2025-10-08,2025,4,10,October,41,Wednesday,False,False,2025,4,10
2025-10-09,2025,4,10,October,41,Thursday,False,False,2025,4,10
2025-10-10,2025,4,10,October,41,Friday,False,False,2025,4,10
2025-10-11,2025,4,10,October,41,Saturday,True,False,2025,4,10
2025-10-12,2025,4,10,October,41,Sunday,True,False,2025,4,10
2025-10-13,2025,4,10,October,42,Monday,False,False,2025,4,10
2025-10-14,2025,4,10,October,42,Tuesday,False,False,2025,4,10
2025-10-15,2025,4,10,October,42,Wednesday,False,False,2025,4,10
2025-10-16,2025,4,10,October,42,Thursday,False,False,2025,4,10
2025-10-17,2025,4,10,October,42,Friday,False,False,2025,4,10
2025-10-18,2025,4,10,October,42,Saturday,True,False,2025,4,10
2025-10-19,2025,4,10,October,42,Sunday,True,False,2025,4,10
2025-10-20,2025,4,10,October,43,Monday,False,False,2025,4,10
2025-10-21,2025,4,10,October,43,Tuesday,False,False,2025,4,10
2025-10-22,2025,4,10,October,43,Wednesday,False,False,2025,4,10
2025-10-23,2025,4,10,October,43,Thursday,False,False,2025,4,10
2025-10-24,2025,4,10,October,43,Friday,False,False,2025,4,10
2025-10-25,2025,4,10,October,43,Saturday,True,False,2025,4,10
2025-10-26,2025,4,10,October,43,Sunday,True,False,2025,4,10
2025-10-27,2025,4,10,October,44,Monday,False,False,2025,4,10
2025-10-28,2025,4,10,October,44,Tuesday,False,False,2025,4,10
2025-10-29,2025,4,10,October,44,Wednesday,False,False,2025,4,10
2025-10-30,2025,4,10,October,44,Thursday,False,False,2025,4,10
2025-10-31,2025,4,10,October,44,Friday,False,False,2025,4,10
2025-11-01,2025,4,11,November,44,Saturday,True,False,2025,4,11
2025-11-02,2025,4,11,November,44,Sunday,True,False,2025,4,11
2025-11-03,2025,4,11,November,45,Monday,False,False,2025,4,11
2025-11-04,2025,4,11,November,45,Tuesday,False,False,2025,4,11
2025-11-05,2025,4,11,November,45,Wednesday,False,False,2025,4,11
2025-11-06,2025,4,11,November,45,Thursday,False,False,2025,4,11
2025-11-07,2025,4,11,November,45,Friday,False,False,2025,4,11
2025-11-08,2025,4,11,November,45,Saturday,True,False,2025,4,11
2025-11-09,2025,4,11,November,45,Sunday,True,False,2025,4,11
2025-11-10,2025,4,11,November,46,Monday,False,False,2025,4,11
2025-11-11,2025,4,11,November,46,Tuesday,False,False,2025,4,11
2025-11-12,2025,4,11,November,46,Wednesday,False,False,2025,4,11
2025-11-13,2025,4,11,November,46,Thursday,False,False,2025,4,11
2025-11-14,2025,4,11,November,46,Friday,False,False,2025,4,11
2025-11-15,2025,4,11,November,46,Saturday,True,False,2025,4,11
2025-11-16,2025,4,11,November,46,Sunday,True,False,2025,4,11
2025-11-17,2025,4,11,November,47,Monday,False,False,2025,4,11
2025-11-18,2025,4,11,November,47,Tuesday,False,False,2025,4,11
2025-11-19,2025,4,11,November,47,Wednesday,False,False,2025,4,11
2025-11-20,2025,4,11,November,47,Thursday,False,False,2025,4,11
2025-11-21,2025,4,11,November,47,Friday,False,False,2025,4,11
2025-11-22,2025,4,11,November,47,Saturday,True,False,2025,4,11
2025-11-23,2025,4,11,November,47,Sunday,True,False,2025,4,11
2025-11-24,2025,4,11,November,48,Monday,False,False,2025,4,11
2025-11-25,2025,4,11,November,48,Tuesday,False,False,2025,4,11
2025-11-26,2025,4,11,November,48,Wednesday,False,False,2025,4,11
2025-11-27,2025,4,11,November,48,Thursday,False,False,2025,4,11
2025-11-28,2025,4,11,November,48,Friday,False,False,2025,4,11
2025-11-29,2025,4,11,November,48,Saturday,True,False,2025,4,11
2025-11-30,2025,4,11,November,48,Sunday,True,False,2025,4,11
2025-12-01,2025,4,12,December,49,Monday,False,False,2025,4,12
2025-12-02,2025,4,12,December,49,Tuesday,False,False,2025,4,12
2025-12-03,2025,4,12,December,49,Wednesday,False,False,2025,4,12
2025-12-04,2025,4,12,December,49,Thursday,False,False,2025,4,12
2025-12-05,2025,4,12,December,49,Friday,False,False,2025,4,12
2025-12-06,2025,4,12,December,49,Saturday,True,False,2025,4,12
2025-12-07,2025,4,12,December,49,Sunday,True,False,2025,4,12
2025-12-08,2025,4,12,December,50,Monday,False,False,2025,4,12
2025-12-09,2025,4,12,December,50,Tuesday,False,False,2025,4,12
2025-12-10,2025,4,12,December,50,Wednesday,False,False,2025,4,12
2025-12-11,2025,4,12,December,50,Thursday,False,False,2025,4,12
2025-12-12,2025,4,12,December,50,Friday,False,False,2025,4,12
2025-12-13,2025,4,12,December,50,Saturday,True,False,2025,4,12
2025-12-14,2025,4,12,December,50,Sunday,True,False,2025,4,12
2025-12-15,2025,4,12,December,51,Monday,False,False,2025,4,12
2025-12-16,2025,4,12,December,51,Tuesday,False,False,2025,4,12
2025-12-17,2025,4,12,December,51,Wednesday,False,False,2025,4,12
2025-12-18,2025,4,12,December,51,Thursday,False,False,2025,4,12
2025-12-19,2025,4,12,December,51,Friday,False,False,2025,4,12
2025-12-20,2025,4,12,December,51,Saturday,True,False,2025,4,12
2025-12-21,2025,4,12,December,51,Sunday,True,False,2025,4,12
2025-12-22,2025,4,12,December,52,Monday,False,False,2025,4,12
2025-12-23,2025,4,12,December,52,Tuesday,False,False,2025,4,12
2025-12-24,2025,4,12,December,52,Wednesday,False,False,2025,4,12
2025-12-25,2025,4,12,December,52,Thursday,False,True,2025,4,12
2025-12-26,2025,4,12,December,52,Friday,False,True,2025,4,12
2025-12-27,2025,4,12,December,52,Saturday,True,False,2025,4,12
2025-12-28,2025,4,12,December,52,Sunday,True,False,2025,4,12
2025-12-29,2025,4,12,December,1,Monday,False,False,2025,4,12
2025-12-30,2025,4,12,December,1,Tuesday,False,False,2025,4,12
2025-12-31,2025,4,12,December,1,Wednesday,False,False,2025,4,12
2026-01-01,2026,1,1,January,1,Thursday,False,True,2026,1,1
2026-01-02,2026,1,1,January,1,Friday,False,False,2026,1,1
2026-01-03,2026,1,1,January,1,Saturday,True,False,2026,1,1
2026-01-04,2026,1,1,January,1,Sunday,True,False,2026,1,1
2026-01-05,2026,1,1,January,2,Monday,False,False,2026,1,1
2026-01-06,2026,1,1,January,2,Tuesday,False,False,2026,1,1
2026-01-07,2026,1,1,January,2,Wednesday,False,False,2026,1,1
2026-01-08,2026,1,1,January,2,Thursday,False,False,2026,1,1
2026-01-09,2026,1,1,January,2,Friday,False,False,2026,1,1
2026-01-10,2026,1,1,January,2,Saturday,True,False,2026,1,1
2026-01-11,2026,1,1,January,2,Sunday,True,False,2026,1,1
2026-01-12,2026,1,1,January,3,Monday,False,False,2026,1,1
2026-01-13,2026,1,1,January,3,Tuesday,False,False,2026,1,1
2026-01-14,2026,1,1,January,3,Wednesday,False,False,2026,1,1
2026-01-15,2026,1,1,January,3,Thursday,False,False,2026,1,1
2026-01-16,2026,1,1,January,3,Friday,False,False,2026,1,1
2026-01-17,2026,1,1,January,3,Saturday,True,False,2026,1,1
2026-01-18,2026,1,1,January,3,Sunday,True,False,2026,1,1
2026-01-19,2026,1,1,January,4,Monday,False,False,2026,1,1
2026-01-20,2026,1,1,January,4,Tuesday,False,False,2026,1,1
2026-01-21,2026,1,1,January,4,Wednesday,False,False,2026,1,1
2026-01-22,2026,1,1,January,4,Thursday,False,False,2026,1,1
2026-01-23,2026,1,1,January,4,Friday,False,False,2026,1,1
2026-01-24,2026,1,1,January,4,Saturday,True,False,2026,1,1
2026-01-25,2026,1,1,January,4,Sunday,True,False,2026,1,1
2026-01-26,2026,1,1,January,5,Monday,False,False,2026,1,1
2026-01-27,2026,1,1,January,5,Tuesday,False,False,2026,1,1
2026-01-28,2026,1,1,January,5,Wednesday,False,False,2026,1,1
2026-01-29,2026,1,1,January,5,Thursday,False,False,2026,1,1
2026-01-30,2026,1,1,January,5,Friday,False,False,2026,1,1
2026-01-31,2026,1,1,January,5,Saturday,True,False,2026,1,1
2026-02-01,2026,1,2,February,5,Sunday,True,False,2026,1,2
2026-02-02,2026,1,2,February,6,Monday,False,False,2026,1,2
2026-02-03,2026,1,2,February,6,Tuesday,False,False,2026,1,2
2026-02-04,2026,1,2,February,6,Wednesday,False,False,2026,1,2
2026-02-05,2026,1,2,February,6,Thursday,False,False,2026,1,2
2026-02-06,2026,1,2,February,6,Friday,False,False,2026,1,2
2026-02-07,2026,1,2,February,6,Saturday,True,False,2026,1,2
2026-02-08,2026,1,2,February,6,Sunday,True,False,2026,1,2
2026-02-09,2026,1,2,February,7,Monday,False,False,2026,1,2
2026-02-10,2026,1,2,February,7,Tuesday,False,False,2026,1,2
2026-02-11,2026,1,2,February,7,Wednesday,False,False,2026,1,2
2026-02-12,2026,1,2,February,7,Thursday,False,False,2026,1,2
2026-02-13,2026,1,2,February,7,Friday,False,False,2026,1,2
2026-02-14,2026,1,2,February,7,Saturday,True,False,2026,1,2
2026-02-15,2026,1,2,February,7,Sunday,True,False,2026,1,2
2026-02-16,2026,1,2,February,8,Monday,False,False,2026,1,2
2026-02-17,2026,1,2,February,8,Tuesday,False,False,2026,1,2
2026-02-18,2026,1,2,February,8,Wednesday,False,False,2026,1,2
2026-02-19,2026,1,2,February,8,Thursday,False,False,2026,1,2
2026-02-20,2026,1,2,February,8,Friday,False,False,2026,1,2
2026-02-21,2026,1,2,February,8,Saturday,True,False,2026,1,2
2026-02-22,2026,1,2,February,8,Sunday,True,False,2026,1,2
2026-02-23,2026,1,2,February,9,Monday,False,False,2026,1,2
2026-02-24,2026,1,2,February,9,Tuesday,False,False,2026,1,2
2026-02-25,2026,1,2,February,9,Wednesday,False,False,2026,1,2
2026-02-26,2026,1,2,February,9,Thursday,False,False,2026,1,2
2026-02-27,2026,1,2,February,9,Friday,False,False,2026,1,2
2026-02-28,2026,1,2,February,9,Saturday,True,False,2026,1,2
2026-03-01,2026,1,3,March,9,Sunday,True,False,2026,1,3
2026-03-02,2026,1,3,March,10,Monday,False,False,2026,1,3
2026-03-03,2026,1,3,March,10,Tuesday,False,False,2026,1,3
2026-03-04,2026,1,3,March,10,Wednesday,False,False,2026,1,3
2026-03-05,2026,1,3,March,10,Thursday,False,False,2026,1,3
2026-03-06,2026,1,3,March,10,Friday,False,False,2026,1,3
2026-03-07,2026,1,3,March,10,Saturday,True,False,2026,1,3
2026-03-08,2026,1,3,March,10,Sunday,True,False,2026,1,3
2026-03-09,2026,1,3,March,11,Monday,False,False,2026,1,3
2026-03-10,2026,1,3,March,11,Tuesday,False,False,2026,1,3
2026-03-11,2026,1,3,March,11,Wednesday,False,False,2026,1,3
2026-03-12,2026,1,3,March,11,Thursday,False,False,2026,1,3
2026-03-13,2026,1,3,March,11,Friday,False,False,2026,1,3
2026-03-14,2026,1,3,March,11,Saturday,True,False,2026,1,3
2026-03-15,2026,1,3,March,11,Sunday,True,False,2026,1,3
2026-03-16,2026,1,3,March,12,Monday,False,False,2026,1,3
2026-03-17,2026,1,3,March,12,Tuesday,False,False,2026,1,3
2026-03-18,2026,1,3,March,12,Wednesday,False,False,2026,1,3
2026-03-19,2026,1,3,March,12,Thursday,False,False,2026,1,3
2026-03-20,2026,1,3,March,12,Friday,False,False,2026,1,3
2026-03-21,2026,1,3,March,12,Saturday,True,False,2026,1,3
2026-03-22,2026,1,3,March,12,Sunday,True,False,2026,1,3
2026-03-23,2026,1,3,March,13,Monday,False,False,2026,1,3
2026-03-24,2026,1,3,March,13,Tuesday,False,False,2026,1,3
2026-03-25,2026,1,3,March,13,Wednesday,False,False,2026,1,3
2026-03-26,2026,1,3,March,13,Thursday,False,False,2026,1,3
2026-03-27,2026,1,3,March,13,Friday,False,False,2026,1,3
2026-03-28,2026,1,3,March,13,Saturday,True,False,2026,1,3
2026-03-29,2026,1,3,March,13,Sunday,True,False,2026,1,3
2026-03-30,2026,1,3,March,14,Monday,False,False,2026,1,3
2026-03-31,2026,1,3,March,14,Tuesday,False,False,2026,1,3
2026-04-01,2026,2,4,April,14,Wednesday,False,False,2026,2,4
2026-04-02,2026,2,4,April,14,Thursday,False,False,2026,2,4
2026-04-03,2026,2,4,April,14,Friday,False,True,2026,2,4
2026-04-04,2026,2,4,April,14,Saturday,True,False,2026,2,4
2026-04-05,2026,2,4,April,14,Sunday,True,False,2026,2,4
2026-04-06,2026,2,4,April,15,Monday,False,True,2026,2,4
2026-04-07,2026,2,4,April,15,Tuesday,False,False,2026,2,4
2026-04-08,2026,2,4,April,15,Wednesday,False,False,2026,2,4
2026-04-09,2026,2,4,April,15,Thursday,False,False,2026,2,4
2026-04-10,2026,2,4,April,15,Friday,False,False,2026,2,4
2026-04-11,2026,2,4,April,15,Saturday,True,False,2026,2,4
2026-04-12,2026,2,4,April,15,Sunday,True,False,2026,2,4
2026-04-13,2026,2,4,April,16,Monday,False,False,2026,2,4
2026-04-14,2026,2,4,April,16,Tuesday,False,False,2026,2,4
2026-04-15,2026,2,4,April,16,Wednesday,False,False,2026,2,4
2026-04-16,2026,2,4,April,16,Thursday,False,False,2026,2,4
2026-04-17,2026,2,4,April,16,Friday,False,False,2026,2,4
2026-04-18,2026,2,4,April,16,Saturday,True,False,2026,2,4
2026-04-19,2026,2,4,April,16,Sunday,True,False,2026,2,4
2026-04-20,2026,2,4,April,17,Monday,False,False,2026,2,4
2026-04-21,2026,2,4,April,17,Tuesday,False,False,2026,2,4
2026-04-22,2026,2,4,April,17,Wednesday,False,False,2026,2,4
2026-04-23,2026,2,4,April,17,Thursday,False,False,2026,2,4
2026-04-24,2026,2,4,April,17,Friday,False,False,2026,2,4
2026-04-25,2026,2,4,April,17,Saturday,True,False,2026,2,4
2026-04-26,2026,2,4,April,17,Sunday,True,False,2026,2,4
2026-04-27,2026,2,4,April,18,Monday,False,False,2026,2,4
2026-04-28,2026,2,4,April,18,Tuesday,False,False,2026,2,4
2026-04-29,2026,2,4,April,18,Wednesday,False,False,2026,2,4
2026-04-30,2026,2,4,April,18,Thursday,False,False,2026,2,4
2026-05-01,2026,2,5,May,18,Friday,False,True,2026,2,5
2026-05-02,2026,2,5,May,18,Saturday,True,False,2026,2,5
2026-05-03,2026,2,5,May,18,Sunday,True,False,2026,2,5
2026-05-04,2026,2,5,May,19,Monday,False,False,2026,2,5
2026-05-05,2026,2,5,May,19,Tuesday,False,False,2026,2,5
2026-05-06,2026,2,5,May,19,Wednesday,False,False,2026,2,5
2026-05-07,2026,2,5,May,19,Thursday,False,False,2026,2,5
2026-05-08,2026,2,5,May,19,Friday,False,False,2026,2,5
2026-05-09,2026,2,5,May,19,Saturday,True,False,2026,2,5
2026-05-10,2026,2,5,May,19,Sunday,True,False,2026,2,5
2026-05-11,2026,2,5,May,20,Monday,False,False,2026,2,5
2026-05-12,2026,2,5,May,20,Tuesday,False,False,2026,2,5
2026-05-13,2026,2,5,May,20,Wednesday,False,False,2026,2,5
2026-05-14,2026,2,5,May,20,Thursday,False,True,2026,2,5
2026-05-15,2026,2,5,May,20,Friday,False,False,2026,2,5
2026-05-16,2026,2,5,May,20,Saturday,True,False,2026,2,5
2026-05-17,2026,2,5,May,20,Sunday,True,False,2026,2,5
2026-05-18,2026,2,5,May,21,Monday,False,False,2026,2,5
2026-05-19,2026,2,5,May,21,Tuesday,False,False,2026,2,5
2026-05-20,2026,2,5,May,21,Wednesday,False,False,2026,2,5
2026-05-21,2026,2,5,May,21,Thursday,False,False,2026,2,5
2026-05-22,2026,2,5,May,21,Friday,False,False,2026,2,5
2026-05-23,2026,2,5,May,21,Saturday,True,False,2026,2,5
2026-05-24,2026,2,5,May,21,Sunday,True,False,2026,2,5
2026-05-25,2026,2,5,May,22,Monday,False,True,2026,2,5
2026-05-26,2026,2,5,May,22,Tuesday,False,False,2026,2,5
2026-05-27,2026,2,5,May,22,Wednesday,False,False,2026,2,5
2026-05-28,2026,2,5,May,22,Thursday,False,False,2026,2,5
2026-05-29,2026,2,5,May,22,Friday,False,False,2026,2,5
2026-05-30,2026,2,5,May,22,Saturday,True,False,2026,2,5
2026-05-31,2026,2,5,May,22,Sunday,True,False,2026,2,5
2026-06-01,2026,2,6,June,23,Monday,False,False,2026,2,6
2026-06-02,2026,2,6,June,23,Tuesday,False,False,2026,2,6
2026-06-03,2026,2,6,June,23,Wednesday,False,False,2026,2,6
2026-06-04,2026,2,6,June,23,Thursday,False,False,2026,2,6
2026-06-05,2026,2,6,June,23,Friday,False,False,2026,2,6
2026-06-06,2026,2,6,June,23,Saturday,True,False,2026,2,6
2026-06-07,2026,2,6,June,23,Sunday,True,False,2026,2,6
2026-06-08,2026,2,6,June,24,Monday,False,False,2026,2,6
2026-06-09,2026,2,6,June,24,Tuesday,False,False,2026,2,6
2026-06-10,2026,2,6,June,24,Wednesday,False,False,2026,2,6
2026-06-11,2026,2,6,June,24,Thursday,False,False,2026,2,6
2026-06-12,2026,2,6,June,24,Friday,False,False,2026,2,6
2026-06-13,2026,2,6,June,24,Saturday,True,False,2026,2,6
2026-06-14,2026,2,6,June,24,Sunday,True,False,2026,2,6
2026-06-15,2026,2,6,June,25,Monday,False,False,2026,2,6
2026-06-16,2026,2,6,June,25,Tuesday,False,False,2026,2,6
2026-06-17,2026,2,6,June,25,Wednesday,False,False,2026,2,6
2026-06-18,2026,2,6,June,25,Thursday,False,False,2026,2,6
2026-06-19,2026,2,6,June,25,Friday,False,False,2026,2,6
2026-06-20,2026,2,6,June,25,Saturday,True,False,2026,2,6
2026-06-21,2026,2,6,June,25,Sunday,True,False,2026,2,6
2026-06-22,2026,2,6,June,26,Monday,False,False,2026,2,6
2026-06-23,2026,2,6,June,26,Tuesday,False,False,2026,2,6
2026-06-24,2026,2,6,June,26,Wednesday,False,False,2026,2,6
2026-06-25,2026,2,6,June,26,Thursday,False,False,2026,2,6
2026-06-26,2026,2,6,June,26,Friday,False,False,2026,2,6
2026-06-27,2026,2,6,June,26,Saturday,True,False,2026,2,6
2026-06-28,2026,2,6,June,26,Sunday,True,False,2026,2,6
2026-06-29,2026,2,6,June,27,Monday,False,False,2026,2,6
2026-06-30,2026,2,6,June,27,Tuesday,False,False,2026,2,6
2026-07-01,2026,3,7,July,27,Wednesday,False,False,2026,3,7
2026-07-02,2026,3,7,July,27,Thursday,False,False,2026,3,7
2026-07-03,2026,3,7,July,27,Friday,False,False,2026,3,7
2026-07-04,2026,3,7,July,27,Saturday,True,False,2026,3,7
2026-07-05,2026,3,7,July,27,Sunday,True,False,2026,3,7
2026-07-06,2026,3,7,July,28,Monday,False,False,2026,3,7
2026-07-07,2026,3,7,July,28,Tuesday,False,False,2026,3,7
2026-07-08,2026,3,7,July,28,Wednesday,False,False,2026,3,7
2026-07-09,2026,3,7,July,28,Thursday,False,False,2026,3,7
2026-07-10,2026,3,7,July,28,Friday,False,False,2026,3,7
2026-07-11,2026,3,7,July,28,Saturday,True,False,2026,3,7
2026-07-12,2026,3,7,July,28,Sunday,True,False,2026,3,7
2026-07-13,2026,3,7,July,29,Monday,False,False,2026,3,7
2026-07-14,2026,3,7,July,29,Tuesday,False,False,2026,3,7
2026-07-15,2026,3,7,July,29,Wednesday,False,False,2026,3,7
2026-07-16,2026,3,7,July,29,Thursday,False,False,2026,3,7
2026-07-17,2026,3,7,July,29,Friday,False,False,2026,3,7
2026-07-18,2026,3,7,July,29,Saturday,True,False,2026,3,7
2026-07-19,2026,3,7,July,29,Sunday,True,False,2026,3,7
2026-07-20,2026,3,7,July,30,Monday,False,False,2026,3,7
2026-07-21,2026,3,7,July,30,Tuesday,False,False,2026,3,7
2026-07-22,2026,3,7,July,30,Wednesday,False,False,2026,3,7
2026-07-23,2026,3,7,July,30,Thursday,False,False,2026,3,7
2026-07-24,2026,3,7,July,30,Friday,False,False,2026,3,7
2026-07-25,2026,3,7,July,30,Saturday,True,False,2026,3,7
2026-07-26,2026,3,7,July,30,Sunday,True,False,2026,3,7
2026-07-27,2026,3,7,July,31,Monday,False,False,2026,3,7
2026-07-28,2026,3,7,July,31,Tuesday,False,False,2026,3,7
2026-07-29,2026,3,7,July,31,Wednesday,False,False,2026,3,7
2026-07-30,2026,3,7,July,31,Thursday,False,False,2026,3,7
2026-07-31,2026,3,7,July,31,Friday,False,False,2026,3,7
2026-08-01,2026,3,8,August,31,Saturday,True,False,2026,3,8
2026-08-02,2026,3,8,August,31,Sunday,True,False,2026,3,8
2026-08-03,2026,3,8,August,32,Monday,False,False,2026,3,8
2026-08-04,2026,3,8,August,32,Tuesday,False,False,2026,3,8
2026-08-05,2026,3,8,August,32,Wednesday,False,False,2026,3,8
2026-08-06,2026,3,8,August,32,Thursday,False,False,2026,3,8
2026-08-07,2026,3,8,August,32,Friday,False,False,2026,3,8
2026-08-08,2026,3,8,August,32,Saturday,True,False,2026,3,8
2026-08-09,2026,3,8,August,32,Sunday,True,False,2026,3,8
2026-08-10,2026,3,8,August,33,Monday,False,False,2026,3,8
